Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02111","Cattle","2024","2024","An","5941769","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","120","Cameroon","5112","Stocks","02151","Chickens","2024","2024","1000 An","45575","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02123","Goats","2024","2024","An","6632453","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02131","Horses","2024","2024","An","16274","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02122","Sheep","2024","2024","An","3551761","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02140","Swine / pigs","2024","2024","An","2255581","E","Estimated value",""
"QCL","Crops and livestock products","124","Canada","5114","Stocks","02196","Bees","2024","2024","No","745945","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02111","Cattle","2024","2024","An","10985000","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02151","Chickens","2024","2024","1000 An","173164","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02154","Ducks","2024","2024","1000 An","1494","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02153","Geese","2024","2024","1000 An","335","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02123","Goats","2024","2024","An","30007","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02131","Horses","2024","2024","An","400306","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02133","Mules and hinnies","2024","2024","An","4000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02122","Sheep","2024","2024","An","822000","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02140","Swine / pigs","2024","2024","An","13985000","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02152","Turkeys","2024","2024","1000 An","5646","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02132","Asses","2024","2024","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","140","Central African Republic","5114","Stocks","02196","Bees","2024","2024","No","1669941","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02111","Cattle","2024","2024","An","4864952","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5112","Stocks","02151","Chickens","2024","2024","1000 An","6910","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","140","Central African Republic","5112","Stocks","02154","Ducks","2024","2024","1000 An","13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02123","Goats","2024","2024","An","6193443","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02122","Sheep","2024","2024","An","452132","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02140","Swine / pigs","2024","2024","An","1121182","E","Estimated value",""
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02132","Asses","2024","2024","An","5042154","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","148","Chad","5114","Stocks","02196","Bees","2024","2024","No","123804","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02111","Cattle","2024","2024","An","39625902","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","148","Chad","5112","Stocks","02151","Chickens","2024","2024","1000 An","6182","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02123","Goats","2024","2024","An","46494274","E","Estimated value",""
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02131","Horses","2024","2024","An","1550515","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02122","Sheep","2024","2024","An","45168961","E","Estimated value",""
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02140","Swine / pigs","2024","2024","An","115004","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02132","Asses","2024","2024","An","15020","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2024","2024","No","404643","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02111","Cattle","2024","2024","An","2962490","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","152","Chile","5112","Stocks","02151","Chickens","2024","2024","1000 An","52384","A","Official figure",""
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02123","Goats","2024","2024","An","418405","E","Estimated value",""
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02131","Horses","2024","2024","An","295656","I","Value imputed by a receiving agency",""
